cnpj;optante_simples;optante_simei
06061613000115;true;false
06097808000115;true;false
06147692000181;false;false
06196002000184;false;false
06218121000190;false;false
06248184000190;true;false
06307256000122;true;false
06322268000126;true;false
06887879000111;true;false
06926990000170;true;false
07016313000187;true;false
07095517000150;false;false
07113559000258;false;false
07126604000128;true;true
07237373000120;false;false
07241758000160;false;false
07249680000120;true;false
07386659005640;false;false
07471904000144;true;false
07473735018552;"";""
07485047000131;false;false
07504455000193;true;false
07508663000160;true;false
07639451000112;false;false
07640883000143;true;false
07781092000133;true;false
07782522000212;true;false
07789170000146;false;false
07826440000141;true;false
07896106000164;false;false
07924372000153;true;false
07992628000160;true;false
08041751000168;false;false
08119968000143;true;false
08145257000143;true;false
08159579000141;false;false
08165642000667;false;false
08201838000155;true;false
08229030001743;false;false
08286063000168;false;false
08294224000165;false;false
08324196000181;false;false
08406209000323;false;false
08409890000100;false;false
08443732000168;false;false
08523934000209;false;false
08536892000151;false;false
08547741000107;false;false
08549395000198;false;false
08574411000100;false;false
08626333000132;false;false
08734970000122;false;false
08735099000181;false;false
08753979000180;false;false
08772172000195;false;false
08779549000138;true;false
08784181000104;false;false
08794841000120;false;false
08811643000127;false;false
08834448000112;false;false
08840653000190;false;false
08890075000105;true;false
08896214000108;false;false
08898073000316;false;false
08907684000111;false;false
08911336000118;false;false
09083175000184;false;false
09091948000174;true;false
09142733000135;false;false
09229201000130;false;false
09261102000135;false;false
09266952000126;false;false
09320382000105;false;false
09383385000198;true;false
09411881000108;false;false
09429915000191;false;false
09474489000108;false;false
09477323000145;true;false
09492310000145;true;false
09512238000170;false;false
09610669000331;false;false
10139870000108;false;false
10279319000151;false;false
10298174000217;false;false
10359801000100;false;false
10447823000113;true;false
10545637000117;true;false
10626362000146;false;false
10669500000174;true;false
10912750000940;false;false
11032386000130;false;false
11055461000188;false;false
11087748000190;true;true
11122569000146;true;true
11137051062025;false;false
11206329000391;true;false
11243845000124;false;false
11274418000103;true;false
11290306000146;false;false
11313674000162;true;false
11484202000172;false;false
11529205000185;false;false
11662787000173;true;true
11830306000191;true;false
11899162000120;false;false
11939827000181;true;false
11984406000172;true;true
12006132000100;true;false
12025368000193;true;true
12057493000185;false;false
12071331000100;true;false
12088011000154;true;true
12104241000402;false;false
12123425000177;true;true
12129885000102;true;true
12245177000137;true;true
12270764000186;true;false
12302245000152;false;false
12313448000144;true;false
12434561000188;false;false
12535655000143;true;true
12567148000191;true;true
12665144000146;false;false
12695352000198;true;true
12811199000117;false;false
12867237000153;true;false
12918200000107;true;true
13064206000127;true;true
13127481000142;true;true
13144881000166;false;false
13261555000139;false;false
13291610000133;true;true
13352740000139;false;false
13388027000145;true;true
13446211000102;true;false
13539715000169;false;false
13574688000165;false;false
13633267000168;false;false
13651396000189;true;true
13672599000151;false;false
13756238000193;false;false
13782741000113;true;false
13785195000336;false;false
13834135000102;true;true
13898539000151;true;true
14127601000174;true;true
14136101000107;true;false
14164760000149;true;true
14222371000122;true;true
14282901000128;true;true
14298227000170;true;false
14358031000123;true;true
14393303000126;true;true
14463671000101;true;true
14591662000198;false;false
14594799000104;true;true
14753159000191;true;true
14807945000124;false;false
14807962000161;true;false
14876090000193;false;false
14904722000185;false;false
14941035000130;true;false
14951240000186;true;false
14971635000140;true;true
14981707000130;true;false
15111320000196;true;false
15139629000194;false;false
15221433000306;false;false
15245499000174;false;false
15271848000203;"";""
15293005000127;true;false
15378807000130;true;true
15384564000142;true;true
15466936000180;true;true
15475922000122;true;true
15591151000139;true;false
15670352000121;true;false
15708023000122;true;true
15916633000111;true;true
15930196000190;true;true
16233389000155;false;false
16539161000198;true;true
16588318000175;true;true
16590234000176;false;false
16786137000153;true;false
16811052000188;true;false
16814950000190;false;false
16822807000140;true;true
17001627000160;false;false
17077702001148;false;false
17095247000131;true;true
17106272000173;true;true
17159382000101;false;false
17209520000101;false;false
17242393000657;false;false
17277238000161;false;false
17334843000127;true;true
17409628000148;false;false
17518144000137;true;true
17534610000178;false;false
17575756000161;true;true
17725499000105;true;false
17785215000168;false;false
17788352000156;false;false
17795700000112;true;false
17956811000163;true;false
18089370000102;true;false
18105370000159;true;false
18123780000122;true;true
18184239000124;true;true
18192700000190;true;false
18248565000158;true;true
18255681000285;true;false
18258792000164;true;false
18291706000115;false;false
18300920000190;true;false
18303260000100;true;false
18328118025446;"";""
18390713000174;true;true
18464360000100;true;true
18475649000124;true;false
18485330000180;false;false
18512007000158;false;false
18512843000132;true;true
18575294000145;true;true
18585694000131;true;true
18597829000693;false;false
18631987000108;true;true
18695123000150;false;false
18719115000104;true;true
18787605000130;false;false
18829852000151;true;false
18834900000108;false;false
19041921000120;true;true
19052643000107;true;false
19090697000167;false;false
19123159000121;true;false
19132552000181;true;true
19167707000115;true;false
19198663000190;true;true
19250804000177;true;true
19267059000179;true;false
19279791000169;true;false
19397638000136;true;true
19424549000131;true;true
19445056000188;true;true
19456005000151;true;true
19523642000101;true;false
19553408000119;true;false
19590400000122;true;true
19747222000109;true;true
19813250000179;true;true
19815640000188;true;true
19861515000104;true;true
19869547000318;false;false
19962343000165;true;true
19989146000130;false;false
20092216000131;true;false
20121785000168;true;false
20155787000178;true;false
20200750000114;true;true
20209276000191;false;false
20301323000122;true;false
20331199000148;true;false
20537662000102;true;true
20587761000107;true;true
20622224000142;true;false
20698459000118;true;true
20705243000132;false;false
20740079000102;true;false
20781594000122;true;true
20814880000147;true;true
20963347000147;true;true
21039642000174;false;false
21100839000171;true;false
21127726000160;true;true
21168690000162;true;false
21188808000114;false;false
21189362000223;false;false
21226595000178;true;true
21235231000154;true;false
21238295000109;true;true
21245345000185;false;false
21247134000181;true;true
21255567000189;false;false
21270041000178;true;true
21272427000119;true;true
21289536000149;false;false
21403307000103;false;false
21486520000126;true;true
21550540000119;true;true
21568365000197;false;false
21632531000177;false;false
21740251000182;false;false
21755272000171;false;false
21778582000101;true;true
21799050000150;true;true
21804818000137;true;false
21939916000181;false;false
21942200000133;true;false
22013419000110;true;false
22066845000112;false;false
22091966000114;true;true
22198057000180;true;true
22224462000125;false;false
22257017000161;false;false
22259590000104;true;false
22311392000142;true;true
22329755000177;true;true
22388735000339;"";""
22450898000132;true;false
22461690000119;true;false
22470809000110;true;true
22558052000110;true;true
22595705000131;true;true
22618155000129;false;false
22672189000100;true;true
22744224000140;true;false
23011475000189;true;true
23018465000175;true;true
23081096000165;true;true
23153443000118;true;false
23229433000119;true;true
23230813000173;true;true
23274691000117;true;true
23358865000120;true;true
23360789000197;true;false
23449346000177;true;false
23467184000108;true;false
23479346000110;true;false
23491699000135;true;false
23506996000107;false;false
23526760000132;true;false
23615961000106;true;true
23640282000197;false;false
23672893000117;false;false
23673968000184;true;true
23693886000100;true;false
23762648000109;true;true
23763385000144;true;true
23765499000123;true;false
23770308000111;false;false
23798939000149;true;true
23856854000170;true;false
23872291000103;true;true
23908951000169;true;true
23912032000169;true;true
23986360000100;true;true
24203535000128;true;false
24217437000140;true;true
24221766000164;true;true
24234609000193;false;false
24270061000137;false;false
24335883000159;false;false
24392902000189;true;true
24445966000109;true;true
24449870000100;true;true
24510966000137;true;true
24513384000295;false;false
24536947000180;true;true
24561218000183;true;true
24682880000191;true;false
24733613000104;true;true
24784982000118;true;false
24818542000134;false;false
24823860000193;true;false
24852115000172;true;true
24890522000174;true;true
24900061000173;true;false
24902930000107;true;true
24931880000188;true;true
25009073000175;true;true
25035814000192;true;true
25053645000113;true;true
25101565000196;true;true
25103710000178;true;false
25112074000140;false;false
25118692000106;true;true
25127505000142;true;false
25168981000101;true;false
25201910000163;true;true
25204888000105;true;false
25210660000209;"";""
25252907000250;false;false
25282652000197;true;true
25421475000182;true;true
25989590000158;true;true
26032554000164;true;true
26064720000104;false;false
26073257000167;true;false
26109976000190;true;false
26161827000170;true;false
26175926000101;true;true
26177643000107;true;true
26272088000194;false;false
26359706000138;true;false
26390441000130;false;false
26399701000139;false;false
26499325000154;true;true
26519689000159;false;false
26599547000149;true;false
26641330000150;true;false
26659061000159;false;false
26709481000100;true;false
26778665000114;true;true
26836194000153;true;false
26918176000110;false;false
26934449000110;true;true
27036179000193;true;true
27041759000179;true;true
27218590000180;true;true
27233299000180;false;false
27244996000137;true;false
27259205000142;true;false
27308056000164;false;false
27390768000175;true;false
27613267000100;true;true
27623624000111;true;true
27628785000106;true;true
27707609000151;true;true
27723108000169;false;false
27819201000171;true;true
27843733000144;true;false
27870129000107;true;false
27885927000102;true;false
27923517000109;false;false
27997351000175;true;true
28042444000109;false;false
28169546000190;true;false
28283235000157;true;true
28358735000100;true;true
28386903000171;true;false
28430087000156;true;false
28431338000117;true;false
28448987000120;true;false
28477643000140;true;false
28502371000190;true;true
28539361000120;false;false
28541502000149;true;true
28580303000140;true;false
28671740000179;true;true
28698475000112;true;true
28704028000129;true;false
28756169000195;true;false
28786180000106;true;false
28786645000110;true;false
28792193000180;true;false
28798267000195;true;true
28817634000150;true;true
28838087000190;true;true
28959681000139;true;true
29076659000103;true;true
29127049000191;true;true
29188740000185;true;false
29214434000176;true;false
29285716000164;true;true
29352947000143;true;true
29413421000126;true;true
29418528000167;true;true
29444814000105;true;true
29467696000142;true;true
29493601000165;true;true
29511628000133;true;true
29513586000170;false;false
29574869000121;true;true
29779362000104;true;true
29810197000106;true;false
29843186000122;true;false
29844379000106;true;false
29859416000141;true;true
29940980000194;true;true
29982222000139;true;false
29998612000105;true;true
30003301000130;true;true
30022451000190;false;false
30035123000129;true;false
30054148000170;true;true
30224914000105;true;true
30232404000171;false;false
30297937000131;true;false
30312173000106;true;true
30384475000190;true;false
30399350000133;true;true
30478730000163;true;true
30523008000101;true;true
30566853000156;true;true
30647346000147;true;false
30649674000182;true;true
30723886000162;false;false
30732955000102;true;false
30740720000154;true;true
30746985000160;true;true
30767143000194;true;true
30829401000110;true;true
30855082000117;true;true
30964765000102;true;true
30973683000124;true;true
30988438000190;false;false
30991081000108;true;false
30994827000129;true;false
31066736000196;true;false
31078534000164;true;true
31228506000186;true;true
31238597000130;true;true
31291977000139;false;false
31303234000131;true;true
31306226000149;true;false
31404589000117;true;true
31446125000173;true;true
31452113002286;false;false
31509434000145;true;true
31512654000128;true;true
31537109000196;false;false
31556474000148;true;false
31578688000115;true;true
31650279000182;true;true
31691428000151;false;false
31691429000104;true;true
31749578000179;true;false
31779953000123;true;true
31790933000153;true;true
31807447000109;true;true
31858524000141;true;false
31863783000241;"";""
31930763000165;true;true
31946125000132;true;true
31973668000149;true;true
31980866000130;true;false
31984011000187;true;false
32065723000165;true;false
32074594000171;true;true
32169580000131;true;false
32200036000105;true;true
32200802000131;true;false
32299606000166;true;true
32300064000102;false;false
32398427000186;true;true
32403490000163;true;true
32409565000113;true;true
32421808000139;true;true
32512850000165;false;false
32553200000168;true;true
32586567000188;true;true
32587497000182;true;true
32677765000157;true;true
32761718000197;true;true
32780529000161;true;true
32785542000103;true;false
32788105000143;true;true
32849469000196;true;false
32899199000128;true;false
32937929000138;true;false
32945043000136;false;false
33095663000196;true;false
33096090000115;false;false
33126271000147;true;true
33197216000148;true;false
33205884000170;true;true
33208663000155;true;false
33214018000145;true;true
33263624000150;true;false
33341007000126;true;false
33350891000165;true;true
33413546000123;true;true
33414885000124;true;false
33416936000157;true;true
33441101000157;true;true
33450514000106;true;true
33453598000123;false;false
33466225000197;true;false
33484993000173;true;false
33579461000110;true;true
33664552000153;true;true
33667377000158;true;false
33700381000170;true;true
33758190000160;true;true
33807265000155;true;true
33838092000132;true;true
33878073000130;true;true
33907294000199;true;false
33922750000170;true;true
33933728000125;true;true
33935085000159;true;true
33960799000117;true;true
33967340000145;false;false
33970735000105;true;true
33982905000163;true;true
34003348000154;true;true
34023307000120;true;true
34047624000186;true;false
34129741000199;true;true
34157500000153;true;true
34229770000122;true;true
34237547000127;false;false
34266006000127;true;true
34299152000159;true;true
34308565000152;true;false
34339193000121;true;true
34380339000182;true;false
34393866000121;true;false
34398616000184;true;false
34433939000161;true;false
34451098000115;true;false
34474024000102;true;true
34485991000161;true;true
34487134000109;true;true
34542305000147;true;false
34595627000154;true;false
34601777000123;true;true
34634317000100;true;true
34703740000106;true;false
34710113000100;true;true
34732922000105;true;true
34753812000120;true;true
34784380000114;true;true
34796444000105;true;false
34814594000196;true;false
34881225000116;true;false
34903854000108;true;false
34949376000169;true;true
35054684000199;true;true
35111084000115;true;true
35124745000147;true;true
35159926000109;true;true
35183622000187;true;true
35204344000105;true;false
35206553000180;true;true
35264888000154;true;false
35292676000180;true;true
35356809000135;true;true
35374374000151;true;true
35407454000166;true;true
35430454000187;true;true
35460721000169;true;true
35467432000191;true;false
35588336000100;false;false
35602505000100;true;true
35654782000167;true;false
35733409000100;true;true
35734102000115;false;false
35765998000108;true;true
35941462000198;true;true
35959203000194;true;true
35998468000100;true;true
36011376000149;true;true
36023081000192;true;false
36028094000154;true;false
36069299000188;true;true
36089184000155;true;true
36099330000123;true;false
36130735000187;true;true
36137522000187;true;true
36161190000176;true;true
36213001000161;true;true
36234072000140;true;true
36259987000100;true;true
36273137000167;true;true
36277494000101;true;true
36292818000172;false;false
36312716000171;true;false
36320342000136;true;true
36341909000150;true;false
36344474000106;false;false
36352622000126;true;true
36354291000163;true;true
36361754000114;true;true
36386015000187;true;true
36422328000143;true;true
36441257000126;true;false
36443218000168;true;false
36452321000174;true;true
36478322000198;true;true
36521452000166;true;true
36549679000110;true;true
36573672000133;false;false
36582073000186;true;true
36582213000116;true;true
36601622000112;true;true
36629768000176;true;false
36651911000126;true;true
36733047000101;true;false
36735922000194;false;false
36765874000187;true;true
36771607000112;true;true
36791459000106;true;true
36800808000109;true;true
36801491000117;true;true
36808911000197;true;false
36819208000184;true;true
36854010000131;true;true
36867546000191;true;true
36885237000144;true;true
36899905000192;true;true
36930215000159;true;true
36973054000180;true;true
36974346000138;true;true
36977333000112;true;true
37010970000188;true;false
37032368000141;true;true
37034850000110;true;true
37104179000137;true;true
37126691000184;true;true
37179586000103;true;false
37244817000115;true;true
37310176000150;true;true
37336867000122;true;true
37367993000144;true;true
37378308000185;true;false
37379201000151;true;false
37397608000101;true;true
37514590000180;true;true
37519417000175;true;false
37559859000145;true;true
37604862000133;true;true
37633531000121;true;true
37694781000171;true;true
37700393000156;true;true
37763961000168;true;true
37778077000105;true;true
37787864000105;true;false
37800425000195;true;false
37862093000173;true;true
37880866000144;true;false
37881459000151;true;true
37895088000167;true;true
37904637000112;true;true
37937259000173;true;true
37940257000133;true;true
37948014000141;true;true
37996225000150;true;true
38017985000130;true;true
38099151000111;true;true
38133379000180;true;true
38133756000181;true;true
38152026000128;true;true
38171754000187;true;true
38171858000191;true;true
38193479000100;true;true
38222227000154;true;false
38225734000141;true;true
38246632000102;true;false
38271421000120;true;true
38276188000178;true;false
38310700000155;"";""
38328489000106;"";""
38333618000146;true;true
38338002000168;true;true
38349390000182;true;true
38358173000159;true;true
38361313000148;true;false
38395680000162;true;true
38398283000144;true;true
38407415000157;true;true
38457143000108;true;true
38462349000118;true;true
38462814000110;true;true
38730599000191;"";""
38828104000161;true;true
38828677000195;true;true
38925613000102;true;true
38973125000170;true;true
39226573000254;"";""
39232949000152;true;true
39234178000132;true;true
39267865000154;true;true
39286750000107;true;true
39334210000151;true;true
39351080000165;true;false
39359130000150;true;true
39453438000160;true;true
39494534000157;true;true
39502170000100;true;false
39502494000148;true;true
39512277000139;true;true
39514973000184;true;true
39519437000171;true;false
39531671000114;true;true
39600216000123;true;false
39621854000120;true;true
39624891000192;true;true
39650019000119;true;true
39723704000128;true;true
39729031000113;true;true
39747251000170;true;true
39822067000147;true;true
39838251000185;true;false
39870005000100;true;false
39884072000184;true;true
39906812000136;true;true
39913081000156;true;true
39931304000108;true;true
39979654000144;true;true
39998931000166;true;false
40074005000183;true;true
40081266000120;true;true
40092289000130;true;true
40098207000165;true;true
40108182000133;true;true
40123021000119;true;true
40139213000113;true;true
40147353000133;true;true
40159528000122;true;false
40164746000155;true;true
40165505000120;true;true
40194391000147;false;false
40248081000168;true;true
40263023000103;true;true
40284170000160;true;true
40288277000186;true;true
40313244000149;true;true
40323457000151;true;true
40337136000106;"";""
40351072000106;true;true
40366281000115;true;true
40381540000187;true;true
40442593000160;true;true
40476124000162;true;true
40508670000138;true;false
40531498000133;true;true
40544196000108;true;false
40576501000135;true;true
40587175000161;"";""
40602355000175;true;true
40645795000100;true;false
40669802000103;true;true
40677013000114;true;true
40682576000109;true;true
40685267000184;true;true
40693683000124;true;true
40738687000181;true;true
40754914000162;true;true
40756148000175;true;true
40765202000149;true;true
40776766000187;true;true
40791537000131;true;true
40841728013653;"";""
40880010000183;true;true
40903009000127;true;true
40961748000175;true;true
40965684000180;true;true
41003359000108;true;true
41023048000100;true;true
41050195000161;"";""
41070348000132;"";""
41070808000122;true;true
41110151000180;true;false
41114863000177;true;true
41141509000131;true;false
41179827000191;true;true
41194068000136;true;true
41204155000127;true;false
41207582000169;true;true
41249546000168;true;true
41281682000135;"";""
41285299000155;true;true
41303265000146;true;true
41361592000154;true;true
41371884000178;true;true
41435266000144;true;true
41467636000125;true;true
41480635000110;true;true
41535983000148;true;true
41565628000111;true;true
41592102000120;true;true
41604969000159;true;true
41620240000176;true;true
41663254000177;true;true
41694245000143;true;true
41730865000190;true;true
41744747000131;true;true
41759740000193;true;true
41760968000101;true;false
41770493000126;"";""
41852244000180;true;true
41853136000121;false;false
41877075000132;true;true
41891301000130;true;true
41904271000159;true;false
41922409000142;true;true
41922441000128;true;true
41940544000110;true;true
41987469000143;true;true
42075928000185;true;true
42124728000175;true;true
42178479000109;true;false
42192467000120;true;true
42221172000135;true;true
42257206000141;true;true
42258280000182;true;true
42269987000194;"";""
42278692000184;true;true
42326832000142;true;true
42350773000148;true;true
42360143000154;true;true
42394654000197;true;true
42430212000159;true;false
42446290000141;true;true
42474495000130;"";""
42506965000109;true;true
42507000000122;true;true
42529218000188;true;true
42535421000167;true;true
42539878000140;true;true
42568423000152;true;true
42580867000103;true;true
42588515000102;true;false
42613772000149;true;true
42649555000109;true;true
42665217000160;true;true
42675243000170;true;true
42747852000197;true;true
42773278000141;true;true
42829065000194;true;true
42837469000120;true;true
42838476000146;true;false
42848001000130;true;true
42866025000112;true;false
42892904000119;true;false
42938445000167;"";""
42987035000106;true;true
43036691000196;"";""
43053623000135;true;true
43055620000130;true;true
43058896000172;true;true
43069532000198;true;true
43086618000129;"";""
43115074000186;true;false
43137802000150;true;false
43139818000100;true;false
43224220000101;true;true
43288042000182;false;false
43316337000115;true;true
43328576000195;true;false
43433574000166;true;true
43468037000151;true;true
43474863000103;true;true
43478621000198;true;true
43514212000108;true;true
43558746000128;true;false
43583910000157;true;true
43587626000159;true;false
43615264000162;true;true
43677112000194;true;false
43693268000169;true;true
43724512000103;true;false
43757316000135;true;false
43767330000110;true;true
43794641000178;true;true
43934014000195;true;true
43956131000150;true;false
43958661000137;true;false
43977766000133;true;false
44000494000180;true;false
44023864000102;"";""
44030446000134;true;true
44030548000150;true;false
44062254000100;true;true
44112048000167;true;true
44121082000106;true;true
44155899000197;true;true
44285347000101;true;true
44292893000161;true;true
44305583000134;true;true
44393368000132;true;false
44422700000140;true;true
44426574000100;true;true
44453374000138;true;true
44465462000150;true;true
44466901000149;true;true
44479159000106;true;false
44482779000102;true;true
44489180000192;true;true
44492240000126;true;true
44493790000160;true;true
44517349000170;true;true
44518019000108;true;true
44538570000105;true;true
44543599000185;true;false
44546303000180;true;true
44556544000100;true;false
44575979000100;true;true
44634397000149;true;false
44697678000140;true;true
44730119000195;true;true
44748182000159;true;true
44775704000101;true;true
44826746000124;true;true
44835557000118;true;false
44877087000155;true;true
44960570000107;true;true
44974644000156;true;true
44980881000120;true;true
45006710000167;true;true
45011973000164;true;true
45045278000113;true;true
45050506000143;true;true
45058753000196;true;true
45066771000110;true;true
45087659000165;"";""
45098211000147;true;false
45196089000141;true;false
45250039000103;true;true
45310022000196;true;true
45311014000164;true;true
45326331000154;true;true
45348022000185;true;false
45456056000193;"";""
45475077000156;true;true
45477201000112;true;true
45496467000102;true;true
45503922000150;true;true
45532201000178;true;true
45568461000101;true;false
45572977000111;true;true
45616983000123;true;true
45627258000150;true;true
45644540000146;true;true
45651649000100;true;false
45675090000159;true;true
45700335000150;"";""
45703373000167;true;true
45715309000104;true;true
45755941000173;true;true
45772115000132;true;false
45779537000130;true;true
45836878000108;true;true
45868324000184;true;true
45898669000180;true;true
45899586000106;true;true
45906597000176;true;true
45944015000146;true;true
45963529000149;true;false
45974415000102;true;true
46066670000101;true;true
46067521000167;true;true
46082892000118;true;true
46086870000126;true;true
46137314000131;true;false
46196495000177;true;true
46200049000199;true;true
46250482000139;true;true
46311814000148;true;true
46318115000120;true;true
46323352000189;true;true
46339566000143;true;true
46342775000146;true;true
46376701000120;true;true
46388461000184;true;true
46400137000134;true;true
46405134000193;true;true
46436545000146;"";""
46456247000118;true;false
46471674000175;true;false
46484134000126;true;true
46528200000112;true;true
46548990000106;true;true
46588910000138;true;true
46604276000180;true;true
46749093000152;true;true
46787070000132;true;false
46789813000103;true;true
46803245000158;true;false
46806177000180;true;true
46813217000111;true;false
46818730000103;true;true
46828888000156;true;true
46845714000100;true;true
46849841000179;true;true
46886859000140;false;false
46892180000164;true;true
46897578000193;true;true
46916296000196;true;true
46920332000195;true;true
46939982000182;true;false
46950688000171;true;true
46964050000190;true;false
46973452000150;"";""
46985282000124;true;true
46997674000103;true;false
47006775000138;true;true
47017472000110;true;true
47024960000155;true;true
47026986000132;true;true
47032531000120;true;true
47073768000159;true;false
47075159000139;true;true
47126298000144;true;true
47185981000152;true;false
47193634000171;true;false
47199089000120;true;true
47217065000157;"";""
47219707000157;true;true
47228708000168;"";""
47239263000111;true;false
47250896000120;"";""
47259964000112;true;true
47268434000130;true;true
47280851000107;true;true
47304190000102;true;true
47322751000198;true;true
47335949000106;true;true
47351514000155;true;true
47353011000119;true;true
47372379000124;true;true
47378938000103;true;true
47383398000156;true;true
47411959000183;true;true
47435703000106;true;true
47457960000149;true;false
47472817000126;true;true
47474066000187;true;true
47607573000141;true;true
47627731000125;true;true
47630325000111;true;true
47651148000150;true;true
47669743000112;"";""
47685348000123;true;false
47702974000180;true;true
47705796000141;true;true
47720650000175;true;true
47733299000157;true;true
47753949000126;true;true
47775227000172;true;true
47780950000140;true;true
47811892000174;true;true
47843121000169;true;true
47857509000119;true;true
47876885000150;true;true
47888529000157;"";""
47920313000121;"";""
47949816000120;"";""
47954984000103;"";""
47993672000109;"";""
48023794000135;"";""
48024001000100;"";""
48030477000146;"";""
48042672000196;"";""
48077480000115;"";""
48091639000156;"";""
48139645000136;"";""
48157355000115;"";""
48170727000143;"";""
48214327000192;"";""
48227667000158;"";""
48254336000107;"";""
48281535000104;"";""
48298314000149;"";""
48302161000166;"";""
48329563000154;"";""
48342122000192;"";""
48342737000119;true;false
48358604000130;"";""
48364352000152;"";""
48382557000160;"";""
49810070000102;true;false
52369709000162;true;false
54239561000177;false;false
56074768000164;true;false
56643018000166;false;false
57490534000160;true;false
57712184000130;false;false
57715195000173;false;false
58137340002001;false;false
59334979000349;"";""
60746948000112;false;false
60746948169885;false;false
60894730000105;false;false
60941796000451;false;false
61082004000150;false;false
61486650000183;false;false
61526398031906;false;false
63489157000142;true;false
67410209000102;false;false
67758532000163;false;false
68143023000199;false;false
68640861000178;true;false
68853118000104;true;false
72873532000144;true;false
73003287000268;false;false
74046731000376;"";""
74123126000190;false;false
74574831000103;true;true
74661349000100;false;false
76597152000185;false;false
78189040000110;true;false
78588415001944;false;false
79342069005970;false;false
80629140000162;false;false
81173635000192;true;false
81261976000110;true;false
82901000000127;false;false
83878892000155;false;false
85326692000115;true;false
85332146000197;true;false
87456562000122;false;false
88067780000138;false;false
88071212000100;false;false
88212113002307;false;false
88586565000143;true;false
88611835000129;false;false
89086144000116;false;false
90115551000193;true;false
90441460000148;false;false
92027325000186;false;false
92702067000196;false;false
92727932000744;false;false
92749225000163;false;false
94768835000130;true;false
95602348000165;false;false
97537903000148;true;false
00000208012621;false;false
00127993000167;false;false
00217289000103;false;false
00230225000134;true;false
00238905000102;true;false
00416968000101;false;false
00656484000121;true;false
00734543000485;false;false
00754836000181;false;false
00826607000125;false;false
00844150000181;true;false
00931718000100;false;false
01039012000192;true;false
01060100000176;true;true
01092686000401;false;false
01183116000176;false;false
01206941002788;false;false
01209459000162;true;false
01345202000138;false;false
01417222000177;false;false
01475924000107;true;false
01547481000112;false;false
01928043000102;true;false
01946013000110;false;false
02023490000177;false;false
02093125000139;true;false
02157176000268;false;false
02323453000184;false;false
02351144000118;false;false
02365069000144;false;false
02405951000176;true;false
02421421000111;false;false
02545360000285;true;false
02558157000162;false;false
02635522000195;false;false
02649725000130;true;true
02656196001921;false;false
02658560000163;true;false
02689510000143;true;false
02702824000210;false;false
02847681001206;false;false
03113827000108;false;false
03220438000173;false;false
03228281000122;false;false
03378899000179;true;false
03596534000200;false;false
03603270000185;true;false
03608241000106;true;false
03688666000172;true;false
03704338000112;false;false
03761409000119;true;false
03762947000128;false;false
03814438000100;true;false
03842898000133;false;false
03865570000132;true;false
03931322000142;true;false
03996096000188;true;false
04019367000108;false;false
04034297000167;false;false
04098240000121;true;false
04195220000179;true;false
04219777000283;false;false
04241320000194;false;false
04395456000159;true;false
04413313000122;true;false
04436079000159;true;false
04459956000107;false;false
04529120000131;false;false
04665133000138;false;false
04742028000155;true;false
04821041000108;false;false
04831608000380;false;false
04957602000192;true;false
05236595000100;false;false
05242015000180;false;false
05254957007271;false;false
05314137000134;false;false
05331509000130;false;false
05448446000105;true;false
05586517000128;false;false
05610271000182;true;false
05655187000347;"";""
05677031000103;false;false
05729328000167;true;false
05884669000107;false;false
05906063000125;false;false
06112513000170;false;false
06155276000125;true;false
06218990000115;false;false
06292780000258;"";""
06338571000117;false;false
06373224000125;false;false
06555836000139;true;false
06696645000197;true;false
06867016000182;false;false
06935725000158;false;false
06965725000109;true;false
07063080000173;true;false
07088778000143;false;false
07110963000197;false;false
07139485000148;true;false
07153543000198;true;false
07206816000115;false;false
07263531000116;false;false
07328706000126;true;false
07341923000156;false;false
07387388000174;true;false
07424707000174;false;false
07437016000105;false;false
07447023000198;false;false
07456538000154;true;false
07497512000154;false;false
07508834000151;true;false
07594978000178;false;false
07605075001036;"";""
07611562000110;false;false
07615169000103;true;false
07631274000128;true;true
07689002000189;false;false
07749873000140;true;false
07816890000153;false;false
07820907000146;false;false
07852645000100;true;false
07926704003235;false;false
07952246000889;false;false
07957021000149;false;false
08001152000382;false;false
08037841000185;false;false
08045950000144;false;false
08065557000112;false;false
08076862000100;true;false
08078416000134;true;false
08156855000380;"";""
08193934000107;false;false
08215635000118;false;false
08238386001077;"";""
08251235000168;false;false
08254292000109;true;false
08359543000101;true;false
08364948000138;false;false
08372297000128;false;false
08390702000130;false;false
08390859000166;true;false
08394423000145;false;false
08483818000114;false;false
08486019000100;false;false
08524824000172;false;false
08545821000115;true;false
08561701002074;"";""
08565492000174;false;false
08581122000120;true;false
08610675000164;false;false
08667627000102;true;false
08731619000420;false;false
08753255000137;true;false
08777639000190;false;false
08801621000186;false;false
08804234000284;false;false
08841044000156;false;false
08880077000296;false;false
08890986000124;false;false
08895838000100;false;false
08951053000108;true;false
09031612000116;false;false
09039859000189;false;false
09047268000153;false;false
09089133000150;true;false
09142731000146;true;false
09269991000187;false;false
09321806000156;true;true
09346601000125;false;false
09551402000744;"";""
09631030000170;false;false
09651515000126;true;true
09654749000127;true;false
10215988000160;false;false
10281936000191;true;false
10285590018228;"";""
10294251000180;false;false
10336481000245;false;false
10356697000191;false;false
10410381000130;false;false
10441755000185;true;false
10454074000151;true;false
10493612000117;false;false
10509307000257;"";""
10566074000143;false;false
10574455000255;true;false
